;data;IBOVESPA fechamento diário;dia;mês;ano;variação
4523;08/12/2004;24968;08;12;2004;0,018021691266411066
4524;07/12/2004;24989;07;12;2004;0,0008410765780197949
4525;06/12/2004;25633;06;12;2004;0,025771339389331294
4526;03/12/2004;25468;03;12;2004;-0,006437014785627859
4527;02/12/2004;25200;02;12;2004;-0,010523009266530603
4528;01/12/2004;25235;01;12;2004;0,001388888888888884
4529;30/11/2004;25128;30;11;2004;-0,004240142659005297
4530;29/11/2004;24855;29;11;2004;-0,01086437440305632
4531;26/11/2004;24998;26;11;2004;0,005753369543351372
4532;25/11/2004;24867;25;11;2004;-0,0052404192335386846
4533;24/11/2004;24368;24;11;2004;-0,020066755137330583
4534;23/11/2004;24340;23;11;2004;-0,0011490479317137758
4535;22/11/2004;24445;22;11;2004;0,00431388660640919
4536;19/11/2004;24034;19;11;2004;-0,016813254244221754
4537;18/11/2004;24143;18;11;2004;0,0045352417408670576
4538;17/11/2004;24170;17;11;2004;0,0011183365778901777
4539;16/11/2004;23772;16;11;2004;-0,016466694249069103
4540;12/11/2004;24035;12;11;2004;0,011063435975096736
4541;11/11/2004;23521;11;11;2004;-0,021385479509049343
4542;10/11/2004;23455;10;11;2004;-0,0028060031461247803
4543;09/11/2004;23216;09;11;2004;-0,010189725005329331
4544;08/11/2004;23212;08;11;2004;-0,00017229496898685248
4545;05/11/2004;23542;05;11;2004;0,014216784421850814
4546;04/11/2004;23880;04;11;2004;0,014357318834423483
4547;03/11/2004;23660;03;11;2004;-0,009212730318257978
4548;01/11/2004;23273;01;11;2004;-0,016356720202874042
4549;29/10/2004;23052;29;10;2004;-0,009495982468955444
4550;28/10/2004;22929;28;10;2004;-0,005335762623633555
4551;27/10/2004;23171;27;10;2004;0,010554319856949768
4552;26/10/2004;22849;26;10;2004;-0,013896681196323035
4553;25/10/2004;22603;25;10;2004;-0,010766335507024327
4554;22/10/2004;22735;22;10;2004;0,005839932752289556
4555;21/10/2004;23059;21;10;2004;0,014251154607433536
4556;20/10/2004;22873;20;10;2004;-0,00806626479899386
4557;19/10/2004;22893;19;10;2004;0,0008743933895860589
4558;18/10/2004;23411;18;10;2004;0,022627003887651265
4559;15/10/2004;23368;15;10;2004;-0,001836743411216979
4560;14/10/2004;22959;14;10;2004;-0,017502567613830844
4561;13/10/2004;23289;13;10;2004;0,014373448320919913
4562;11/10/2004;23954;11;10;2004;0,028554253080853575
4563;08/10/2004;23927;08;10;2004;-0,0011271603907488936
4564;07/10/2004;24104;07;10;2004;0,007397500731391338
4565;06/10/2004;24027;06;10;2004;-0,003194490540989081
4566;05/10/2004;24205;05;10;2004;0,007408332292837327
4567;04/10/2004;24150;04;10;2004;-0,0022722577979755743
4568;01/10/2004;23777;01;10;2004;-0,015445134575569397
4569;30/09/2004;23245;30;09;2004;-0,022374563653951296
4570;29/09/2004;23208;29;09;2004;-0,001591740159174071
4571;28/09/2004;23231;28;09;2004;0,000991037573250697
4572;27/09/2004;22834;27;09;2004;-0,017089234212905202
4573;24/09/2004;22972;24;09;2004;0,0060436191644039905
4574;23/09/2004;22944;23;09;2004;-0,001218875152359411
4575;22/09/2004;22749;22;09;2004;-0,008498953974895418
4576;21/09/2004;23106;21;09;2004;0,015692997494395344
4577;20/09/2004;23078;20;09;2004;-0,0012118064571973175
4578;17/09/2004;23074;17;09;2004;-0,00017332524482194245
4579;16/09/2004;22876;16;09;2004;-0,008581086937678783
4580;15/09/2004;22344;15;09;2004;-0,023255813953488413
4581;14/09/2004;22309;14;09;2004;-0,0015664160401002158
4582;13/09/2004;21809;13;09;2004;-0,022412479268456686
4583;10/09/2004;21968;10;09;2004;0,007290568114081353
4584;09/09/2004;22286;09;09;2004;0,014475600873998573
4585;08/09/2004;22534;08;09;2004;0,01112806246073772
4586;06/09/2004;22502;06;09;2004;-0,0014200763291026819
4587;03/09/2004;22415;03;09;2004;-0,0038663229935116394
4588;02/09/2004;22688;02;09;2004;0,012179344189159114
4589;01/09/2004;22513;01;09;2004;-0,007713328631875904
4590;31/08/2004;22803;31;08;2004;0,012881446275485375
4591;30/08/2004;22869;30;08;2004;0,0028943560057888007
4592;27/08/2004;22597;27;08;2004;-0,01189383007564826
4593;26/08/2004;22582;26;08;2004;-0,0006638049298579585
4594;25/08/2004;23058;25;08;2004;0,021078735275883442
4595;24/08/2004;22870;24;08;2004;-0,008153352415647519
4596;23/08/2004;22852;23;08;2004;-0,0007870572802798348
4597;20/08/2004;23196;20;08;2004;0,015053387012077701
4598;19/08/2004;22935;19;08;2004;-0,011251939989653348
4599;18/08/2004;22779;18;08;2004;-0,0068018312622629695
4600;17/08/2004;22061;17;08;2004;-0,03152025988849383
4601;16/08/2004;21764;16;08;2004;-0,01346267168306059
4602;13/08/2004;21401;13;08;2004;-0,016678919316302165
4603;12/08/2004;21570;12;08;2004;0,00789682725106311
4604;11/08/2004;21570;11;08;2004;0,0
4605;10/08/2004;21737;10;08;2004;0,00774223458507195
4606;09/08/2004;21261;09;08;2004;-0,02189814601830975
4607;06/08/2004;21653;06;08;2004;0,018437514698273816
4608;05/08/2004;21330;05;08;2004;-0,014917101556366275
4609;04/08/2004;22178;04;08;2004;0,03975621190811074
4610;03/08/2004;22373;03;08;2004;0,008792497069167737
4611;02/08/2004;22448;02;08;2004;0,003352254950163225
4612;30/07/2004;22337;30;07;2004;-0,0049447612259444496
4613;29/07/2004;22228;29;07;2004;-0,004879795854412006
4614;28/07/2004;22168;28;07;2004;-0,0026992981824726092
4615;27/07/2004;21737;27;07;2004;-0,01944243955250813
4616;26/07/2004;21318;26;07;2004;-0,019275889037125626
4617;23/07/2004;21591;23;07;2004;0,012806079369546808
4618;22/07/2004;21730;22;07;2004;0,006437867630030958
4619;21/07/2004;21810;21;07;2004;0,0036815462494248496
4620;20/07/2004;22361;20;07;2004;0,025263640531866027
4621;19/07/2004;22102;19;07;2004;-0,011582666249273288
4622;16/07/2004;22447;16;07;2004;0,015609447108859031
4623;15/07/2004;22065;15;07;2004;-0,017017864302579455
4624;14/07/2004;21673;14;07;2004;-0,017765692272830313
4625;13/07/2004;21677;13;07;2004;0,00018456143588796436
4626;12/07/2004;21532;12;07;2004;-0,006689117497808761
4627;08/07/2004;20887;08;07;2004;-0,029955415195987323
4628;07/07/2004;21171;07;07;2004;0,013596974194475031
4629;06/07/2004;21188;06;07;2004;0,0008029852156250517
4630;05/07/2004;21670;05;07;2004;0,02274872569378883
4631;02/07/2004;21568;02;07;2004;-0,004706968158744829
4632;01/07/2004;21349;01;07;2004;-0,010153931750741862
4633;30/06/2004;21149;30;06;2004;-0,00936812028666445
4634;29/06/2004;20801;29;06;2004;-0,016454678708213155
4635;28/06/2004;20351;28;06;2004;-0,021633575308879327
4636;25/06/2004;20750;25;06;2004;0,019605916171195448
4637;24/06/2004;20708;24;06;2004;-0,002024096385542129
4638;23/06/2004;20836;23;06;2004;0,006181186015066675
4639;22/06/2004;20199;22;06;2004;-0,030572086772893026
4640;21/06/2004;20293;21;06;2004;0,004653695727511176
4641;18/06/2004;20333;18;06;2004;0,001971123047356249
4642;17/06/2004;20335;17;06;2004;9,836226823400906e-05
4643;16/06/2004;20460;16;06;2004;0,006147037128104271
4644;15/06/2004;20047;15;06;2004;-0,02018572825024434
4645;14/06/2004;19488;14;06;2004;-0,0278844714919938
4646;11/06/2004;19834;11;06;2004;0,017754515599343268
4647;09/06/2004;19865;09;06;2004;0,0015629726731873905
4648;08/06/2004;20284;08;06;2004;0,02109237352126847
4649;07/06/2004;20447;07;06;2004;0,00803589035693153
4650;04/06/2004;19819;04;06;2004;-0,030713552110333997
4651;03/06/2004;19400;03;06;2004;-0,021141329027700717
4652;02/06/2004;19717;02;06;2004;0,016340206185567085
4653;01/06/2004;19546;01;06;2004;-0,008672718973474658
4654;31/05/2004;19545;31;05;2004;-5,116136293870088e-05
4655;28/05/2004;19667;28;05;2004;0,006242005628037894
4656;27/05/2004;19734;27;05;2004;0,0034067219199673815
4657;26/05/2004;19069;26;05;2004;-0,03369818587209894
4658;25/05/2004;18860;25;05;2004;-0,01096019717866692
4659;24/05/2004;18669;24;05;2004;-0,010127253446447493
4660;21/05/2004;18285;21;05;2004;-0,020568857464245527
4661;20/05/2004;18240;20;05;2004;-0,0024610336341263084
4662;19/05/2004;18688;19;05;2004;0,024561403508772006
4663;18/05/2004;18556;18;05;2004;-0,007063356164383583
4664;17/05/2004;18122;17;05;2004;-0,02338866134942874
4665;14/05/2004;18611;14;05;2004;0,026983776625096656
4666;13/05/2004;18402;13;05;2004;-0,011229917790553934
4667;12/05/2004;18326;12;05;2004;-0,004129985871100916
4668;11/05/2004;18537;11;05;2004;0,011513696387645878
4669;10/05/2004;17604;10;05;2004;-0,05033176889464319
4670;07/05/2004;18620;07;05;2004;0,05771415587366513
4671;06/05/2004;19190;06;05;2004;0,030612244897959107
4672;05/05/2004;20026;05;05;2004;0,0435643564356436
4673;04/05/2004;19988;04;05;2004;-0,00189753320683117
4674;03/05/2004;19709;03;05;2004;-0,013958375025014957
4675;30/04/2004;19607;30;04;2004;-0,005175300624080337
4676;29/04/2004;19865;29;04;2004;0,013158565818330192
4677;28/04/2004;20474;28;04;2004;0,03065693430656924
4678;27/04/2004;21317;27;04;2004;0,041174172120738595
4679;26/04/2004;21324;26;04;2004;0,0003283764131913891
4680;23/04/2004;21590;23;04;2004;0,012474207465766218
4681;22/04/2004;21142;22;04;2004;-0,020750347383047707
4682;20/04/2004;21078;20;04;2004;-0,003027149749314173
4683;19/04/2004;21627;19;04;2004;0,026046114432109357
4684;16/04/2004;21769;16;04;2004;0,006565866740648296
4685;15/04/2004;21739;15;04;2004;-0,001378106481694119
4686;14/04/2004;22312;14;04;2004;0,02635815814894893
4687;13/04/2004;22620;13;04;2004;0,013804230907135118
4688;12/04/2004;22780;12;04;2004;0,007073386383731117
4689;08/04/2004;22725;08;04;2004;-0,0024143985952590485
4690;07/04/2004;22443;07;04;2004;-0,012409240924092457
4691;06/04/2004;23072;06;04;2004;0,028026556164505667
4692;05/04/2004;23146;05;04;2004;0,003207350901525574
4693;02/04/2004;22949;02;04;2004;-0,008511189838417033
4694;01/04/2004;22647;01;04;2004;-0,013159614798030406
4695;31/03/2004;22142;31;03;2004;-0,02229875921755642
4696;30/03/2004;22043;30;03;2004;-0,004471140818354313
4697;29/03/2004;21531;29;03;2004;-0,023227328403574776
4698;26/03/2004;21541;26;03;2004;0,00046444661186195724
4699;25/03/2004;21000;25;03;2004;-0,025114897172833217
4700;24/03/2004;20985;24;03;2004;-0,0007142857142856673
4701;23/03/2004;21205;23;03;2004;0,010483678818203446
4702;22/03/2004;21663;22;03;2004;0,021598679556708245
4703;19/03/2004;22261;19;03;2004;0,027604671559802396
4704;18/03/2004;22370;18;03;2004;0,004896455684829881
4705;17/03/2004;21901;17;03;2004;-0,02096557890031292
4706;16/03/2004;21613;16;03;2004;-0,013150084471028722
4707;15/03/2004;21234;15;03;2004;-0,017535742377272956
4708;12/03/2004;21776;12;03;2004;0,025525101252708016
4709;11/03/2004;20763;11;03;2004;-0,046519103600293876
4710;10/03/2004;21670;10;03;2004;0,04368347541299422
4711;09/03/2004;22674;09;03;2004;0,0463313336409783
4712;08/03/2004;22993;08;03;2004;0,014068977683690642
4713;05/03/2004;22873;05;03;2004;-0,005218979689470715
4714;04/03/2004;22393;04;03;2004;-0,020985441350063416
4715;03/03/2004;22550;03;03;2004;0,007011119546286748
4716;02/03/2004;22442;02;03;2004;-0,00478935698447891
4717;01/03/2004;22499;01;03;2004;0,0025398805810534775
4718;27/02/2004;21755;27;02;2004;-0,033068136361616096
4719;26/02/2004;21450;26;02;2004;-0,014019765571133047
4720;25/02/2004;21609;25;02;2004;0,007412587412587435
4721;20/02/2004;21337;20;02;2004;-0,012587347864315812
4722;19/02/2004;20951;19;02;2004;-0,01809064067113464
4723;18/02/2004;22000;18;02;2004;0,050069209106963886
4724;17/02/2004;22426;17;02;2004;0,01936363636363647
4725;16/02/2004;22189;16;02;2004;-0,010568090609114456
4726;13/02/2004;22530;13;02;2004;0,01536797512280863
4727;12/02/2004;23063;12;02;2004;0,02365734576120726
4728;11/02/2004;23197;11;02;2004;0,005810172137189484
4729;10/02/2004;22171;10;02;2004;-0,04422985730913476
4730;09/02/2004;21962;09;02;2004;-0,009426728609444823
4731;06/02/2004;21969;06;02;2004;0,0003187323558875299
4732;05/02/2004;21092;05;02;2004;-0,039919887113660124
4733;04/02/2004;21685;04;02;2004;0,02811492509008162
4734;03/02/2004;22281;03;02;2004;0,027484436246253185
4735;02/02/2004;21787;02;02;2004;-0,022171356761366168
4736;30/01/2004;21851;30;01;2004;0,002937531555514683
4737;29/01/2004;22386;29;01;2004;0,024484005308681445
4738;28/01/2004;23852;28;01;2004;0,06548735817028506
4739;27/01/2004;24226;27;01;2004;0,015680026832131544
4740;26/01/2004;24350;26;01;2004;0,005118467761908718
4741;23/01/2004;23471;23;01;2004;-0,03609856262833677
4742;22/01/2004;22969;22;01;2004;-0,021388095948191355
4743;21/01/2004;23302;21;01;2004;0,014497801384474762
4744;20/01/2004;23679;20;01;2004;0,01617886876662955
4745;19/01/2004;23385;19;01;2004;-0,01241606486760416
4746;16/01/2004;23155;16;01;2004;-0,009835364549925174
4747;15/01/2004;22962;15;01;2004;-0,00833513280069098
4748;14/01/2004;23399;14;01;2004;0,01903144325407191
4749;13/01/2004;23940;13;01;2004;0,023120646181460813
4750;12/01/2004;24237;12;01;2004;0,012406015037593976
4751;09/01/2004;23917;09;01;2004;-0,013202954160993485
4752;08/01/2004;23717;08;01;2004;-0,008362252790901858
4753;07/01/2004;23320;07;01;2004;-0,016739047940296015
4754;06/01/2004;23576;06;01;2004;0,010977701543739338
4755;05/01/2004;23532;05;01;2004;-0,0018663047166610491
4756;02/01/2004;22445;02;01;2004;-0,04619241883392822
4757;30/12/2003;22236;30;12;2003;-0,009311650701715357
4758;29/12/2003;22045;29;12;2003;-0,008589674401870862
4759;26/12/2003;21807;26;12;2003;-0,010796098888636863
4760;23/12/2003;21688;23;12;2003;-0,005456963360388811
4761;22/12/2003;21630;22;12;2003;-0,0026742899299151413
4762;19/12/2003;21386;19;12;2003;-0,011280628756356936
4763;18/12/2003;21489;18;12;2003;0,004816234920041129
4764;17/12/2003;21199;17;12;2003;-0,013495276653171406
4765;16/12/2003;20760;16;12;2003;-0,02070852398698053
4766;15/12/2003;20710;15;12;2003;-0,00240847784200382
4767;12/12/2003;20974;12;12;2003;0,01274746499275703
4768;11/12/2003;21296;11;12;2003;0,015352340993611158
4769;10/12/2003;20973;10;12;2003;-0,015167167543200577
4770;09/12/2003;21260;09;12;2003;0,013684260716158914
4771;08/12/2003;20889;08;12;2003;-0,017450611476952038
4772;05/12/2003;20880;05;12;2003;-0,0004308487720809939
4773;04/12/2003;20414;04;12;2003;-0,022318007662835204
4774;03/12/2003;20540;03;12;2003;0,0061722347408641465
4775;02/12/2003;20458;02;12;2003;-0,003992210321324241
4776;01/12/2003;20521;01;12;2003;0,003079479910059524
4777;28/11/2003;20184;28;11;2003;-0,016422201647093182
4778;27/11/2003;19961;27;11;2003;-0,011048355132778465
4779;26/11/2003;19695;26;11;2003;-0,013325985672060559
4780;25/11/2003;19810;25;11;2003;0,00583904544300573
4781;24/11/2003;19691;24;11;2003;-0,0060070671378091856
4782;21/11/2003;19248;21;11;2003;-0,022497587730435198
4783;20/11/2003;19199;20;11;2003;-0,002545719035743965
4784;19/11/2003;18807;19;11;2003;-0,020417730090108832
4785;18/11/2003;18813;18;11;2003;0,0003190301483491087
4786;17/11/2003;18669;17;11;2003;-0,00765428161377768
4787;14/11/2003;18986;14;11;2003;0,016980020354598446
4788;13/11/2003;18755;13;11;2003;-0,012166859791425289
4789;12/11/2003;18794;12;11;2003;0,002079445481204978
4790;11/11/2003;18409;11;11;2003;-0,020485261253591625
4791;10/11/2003;18572;10;11;2003;0,008854364712912233
4792;07/11/2003;18672;07;11;2003;0,00538444970923968
4793;06/11/2003;18613;06;11;2003;-0,0031598114824336054
4794;05/11/2003;18307;05;11;2003;-0,01644012249503035
4795;04/11/2003;18541;04;11;2003;0,012781995957830361
4796;03/11/2003;18517;03;11;2003;-0,0012944285637236375
4797;31/10/2003;17982;31;10;2003;-0,028892369174272292
4798;30/10/2003;18094;30;10;2003;0,006228450672895125
4799;29/10/2003;17945;29;10;2003;-0,008234773958218145
4800;28/10/2003;18228;28;10;2003;0,01577040958484255
4801;27/10/2003;17750;27;10;2003;-0,026223392582839566
4802;24/10/2003;17814;24;10;2003;0,0036056338028169765
4803;23/10/2003;17690;23;10;2003;-0,006960817334680569
4804;22/10/2003;18235;22;10;2003;0,030808366308648916
4805;21/10/2003;18449;21;10;2003;0,011735673156018755
4806;20/10/2003;18370;20;10;2003;-0,004282074909209177
4807;17/10/2003;17791;17;10;2003;-0,031518780620577
4808;16/10/2003;17955;16;10;2003;0,009218144005396
4809;15/10/2003;17942;15;10;2003;-0,0007240323029796825
4810;14/10/2003;18178;14;10;2003;0,013153494593690862
4811;13/10/2003;18062;13;10;2003;-0,006381340081417108
4812;10/10/2003;17676;10;10;2003;-0,021370833794707167
4813;09/10/2003;17708;09;10;2003;0,0018103643358224897
4814;08/10/2003;17805;08;10;2003;0,0054777501694149855
4815;07/10/2003;17470;07;10;2003;-0,018814939623701177
4816;06/10/2003;17273;06;10;2003;-0,011276473955352029
4817;03/10/2003;17089;03;10;2003;-0,010652463382157085
4818;02/10/2003;16894;02;10;2003;-0,011410849084206198
4819;01/10/2003;16579;01;10;2003;-0,01864567302000708
4820;30/09/2003;16011;30;09;2003;-0,03426020869775015
4821;29/09/2003;16109;29;09;2003;0,006120791955530613
4822;26/09/2003;15811;26;09;2003;-0,018498975727853972
4823;25/09/2003;15806;25;09;2003;-0,00031623553222437373
4824;24/09/2003;16058;24;09;2003;0,01594331266607618
4825;23/09/2003;16444;23;09;2003;0,024037862747540162
4826;22/09/2003;16486;22;09;2003;0,0025541230844077223
4827;19/09/2003;16851;19;09;2003;0,02213999757369889
4828;18/09/2003;16889;18;09;2003;0,0022550590469407883
4829;17/09/2003;16492;17;09;2003;-0,02350642429984018
4830;16/09/2003;16270;16;09;2003;-0,01346107203492597
4831;15/09/2003;16342;15;09;2003;0,004425322679778798
4832;12/09/2003;16421;12;09;2003;0,0048341696242810706
4833;11/09/2003;16292;11;09;2003;-0,007855794409597494
4834;10/09/2003;15983;10;09;2003;-0,018966363859562962
4835;09/09/2003;15718;09;09;2003;-0,01658011637364698
4836;08/09/2003;16050;08;09;2003;0,021122280188319076
4837;05/09/2003;15900;05;09;2003;-0,009345794392523366
4838;04/09/2003;15705;04;09;2003;-0,01226415094339628
4839;03/09/2003;15634;03;09;2003;-0,004520853231454902
4840;02/09/2003;15454;02;09;2003;-0,011513368299859272
4841;01/09/2003;15352;01;09;2003;-0,006600232949398266
4842;29/08/2003;15174;29;08;2003;-0,011594580510682628
4843;28/08/2003;15065;28;08;2003;-0,007183339923553467
4844;27/08/2003;15143;27;08;2003;0,005177563889810832
4845;26/08/2003;14878;26;08;2003;-0,01749983490721785
4846;25/08/2003;14473;25;08;2003;-0,027221400725904066
4847;22/08/2003;14613;22;08;2003;0,009673184550542446
4848;21/08/2003;14670;21;08;2003;0,0039006364196263466
4849;20/08/2003;14467;20;08;2003;-0,013837764144512654
4850;19/08/2003;14158;19;08;2003;-0,021358954862791157
4851;18/08/2003;14146;18;08;2003;-0,0008475773414323706
4852;15/08/2003;13890;15;08;2003;-0,01809698854799946
4853;14/08/2003;13812;14;08;2003;-0,005615550755939558
4854;13/08/2003;13682;13;08;2003;-0,009412105415580685
4855;12/08/2003;13602;12;08;2003;-0,005847098377430249
4856;11/08/2003;13560;11;08;2003;-0,0030877812086458345
4857;08/08/2003;13500;08;08;2003;-0,004424778761061954
4858;07/08/2003;13328;07;08;2003;-0,01274074074074072
4859;06/08/2003;12888;06;08;2003;-0,03301320528211282
4860;05/08/2003;13059;05;08;2003;0,013268156424580901
4861;04/08/2003;12939;04;08;2003;-0,009189065012634945
4862;01/08/2003;13130;01;08;2003;0,014761573537367623
4863;31/07/2003;13572;31;07;2003;0,03366336633663369
4864;30/07/2003;13475;30;07;2003;-0,007147067491895087
4865;29/07/2003;13623;29;07;2003;0,01098330241187373
4866;28/07/2003;13643;28;07;2003;0,0014681054099683344
4867;25/07/2003;13750;25;07;2003;0,007842849813090913
4868;24/07/2003;13761;24;07;2003;0,0007999999999999119
4869;23/07/2003;13799;23;07;2003;0,002761427221858792
4870;22/07/2003;13835;22;07;2003;0,002608884701789993
4871;21/07/2003;13676;21;07;2003;-0,011492591254065765
4872;18/07/2003;13794;18;07;2003;0,008628253875402114
4873;17/07/2003;13622;17;07;2003;-0,012469189502682276
4874;16/07/2003;13487;16;07;2003;-0,009910438995742177
4875;15/07/2003;13614;15;07;2003;0,009416475124193635
4876;14/07/2003;13588;14;07;2003;-0,0019097987365946922
4877;11/07/2003;13321;11;07;2003;-0,01964969090373858
4878;10/07/2003;13501;10;07;2003;0,013512499061631988
4879;08/07/2003;13619;08;07;2003;0,00874009332642034
